batch,pair,source_name,target_name,cost_9,angle_9,cost_16,angle_16,cost_32,angle_32,cost_64,angle_64,cost_128,angle_128,cost_196,angle_196,cost_256,angle_256,cost_384,angle_384,cost_512,angle_512,angle_global,cost_global
046_01,6,046 MM V8_01.vsi - 20x_BF_01.tif,046_LPS_F9_094744_202205.vsi - 40x_BF_01.tif,-0.06881588697433472,0,-0.13112927973270416,0,-0.20144857466220856,0,-0.2528223693370819,0,-0.2571466863155365,180,-0.3041786253452301,181,-0.37974220514297485,193,-0.48215579986572266,216,-0.5446098446846008,194,216.0,-0.5102089047431946
046_01,7,046_LPS_F9_094744_202205.vsi - 40x_BF_01.tif,046_LTA_F10_100202_202205.vsi - 40x_BF_01.tif,-0.06475411355495453,0,-0.12472741305828094,0,-0.19060778617858887,0,-0.24639813601970673,0,-0.28778913617134094,359,-0.35141319036483765,9,-0.42620131373405457,9,-0.5282993316650391,9,-0.6056078672409058,9,10.0,-0.5358651876449585
046_01,8,046_LTA_F10_100202_202205.vsi - 40x_BF_01.tif,046 HE R11_1.vsi - 20x_01.tif,-0.06565593183040619,0,-0.11842372268438339,0,-0.1781836301088333,0,-0.23453985154628754,0,-0.31164273619651794,91,-0.456916868686676,109,-0.5613104701042175,108,-0.7010630369186401,110,-0.7511728405952454,109,110.0,-0.71434485912323
046_01,9,046 HE R11_1.vsi - 20x_01.tif,046 HE R21_1.vsi - 20x_01.tif,-0.0796949565410614,0,-0.29339826107025146,118,-0.2174597680568695,0,-0.3232470154762268,0,-0.45109233260154724,1,-0.5600361227989197,1,-0.6591974496841431,3,-0.7638635635375977,1,-0.8289278149604797,1,4.0,-0.7846452593803406
002_04,1,002 HE R1_4.vsi - 20x_04.tif,002_ST_V19S23_002_4_04.tif,-0.07374851405620575,0,-0.3435963988304138,151,-0.16651961207389832,0,-0.23026041686534882,180,-0.3334493041038513,179,-0.41734635829925537,161,-0.5067652463912964,161,-0.6342208981513977,226,-0.6969736814498901,161,161.0,-0.6554356813430786
002_04,2,002_ST_V19S23_002_4_04.tif,002_MP_F3.vsi - old_05 - 20x_BF_04.tif,-0.07797712087631226,0,-0.12560084462165833,0,-0.18502305448055267,0,-0.23663759231567383,0,-0.300273060798645,90,-0.4203553795814514,43,-0.529059648513794,43,-0.6558012366294861,44,-0.7122921347618103,43,43.0,-0.670089602470398
002_04,3,002_MP_F3.vsi - old_05 - 20x_BF_04.tif,002 M+ V6 HES.vsi - 20x_BF_04.tif,-0.07070505619049072,0,-0.12443707883358002,0,-0.18591704964637756,0,-0.25271859765052795,90,-0.3549310863018036,91,-0.45071569085121155,91,-0.5482730269432068,91,-0.6889861226081848,348,-0.7460047602653503,144,144.0,-0.7142987847328186
002_04,4,002 M+ V6 HES.vsi - 20x_BF_04.tif,002 M- V7 HES.vsi - 20x_BF_04.tif,-0.07927709817886353,0,-0.13361462950706482,0,-0.205868661403656,0,-0.29936283826828003,0,-0.4735099971294403,5,-0.594486653804779,5,-0.6959229111671448,5,-0.8026391267776489,6,-0.845050573348999,5,6.0,-0.7788858413696289
002_04,5,002 M- V7 HES.vsi - 20x_BF_04.tif,002 MM V8_01.vsi - 20x_BF_04.tif,-0.0670536607503891,0,-0.11944451928138733,0,-0.17945203185081482,0,-0.22888633608818054,0,-0.29849687218666077,0,-0.37059661746025085,359,-0.4584713280200958,357,-0.6134966611862183,356,-0.6606966257095337,269,269.0,-0.6010299921035767
002_04,6,002 MM V8_01.vsi - 20x_BF_04.tif,002_LPS_F9_094135_202205.vsi - 40x_BF_04.tif,-0.07085880637168884,0,-0.13478195667266846,0,-0.20980417728424072,0,-0.26598456501960754,0,-0.3263401687145233,90,-0.36464396119117737,91,-0.4327499568462372,95,-0.5220544934272766,358,-0.6087730526924133,96,98.0,-0.5350196361541748
002_04,7,002_LPS_F9_094135_202205.vsi - 40x_BF_04.tif,002_LTA_F10_095442_202205.vsi old_03 - 40x_BF_04.tif,-0.07103535532951355,0,-0.13130687177181244,0,-0.19253000617027283,0,-0.2360527664422989,0,-0.2709363102912903,270,-0.28727683424949646,182,-0.3653837740421295,190,-0.46885934472084045,310,-0.5436890125274658,310,311.0,-0.5080739259719849
002_04,8,002_LTA_F10_095442_202205.vsi old_03 - 40x_BF_04.tif,002 HE R11_4.vsi - 20x_04.tif,-0.07106086611747742,0,-0.1253911256790161,0,-0.1851387619972229,0,-0.23387980461120605,0,-0.2988719642162323,279,-0.3712621331214905,280,-0.4480345547199249,74,-0.5808684825897217,280,-0.6267488598823547,280,280.0,-0.6105560064315796
002_04,9,002 HE R11_4.vsi - 20x_04.tif,002 HE R21_4.vsi - 20x_04.tif,-0.08028434962034225,0,-0.134322851896286,0,-0.20303280651569366,0,-0.29045185446739197,0,-0.39352133870124817,359,-0.4868678152561188,4,-0.5919358134269714,4,-0.7267153859138489,356,-0.7822608351707458,4,5.0,-0.7305042147636414
001_03,1,001 HE R1_3.vsi - 20x_03.tif,001_ST_V19S23_106_3_03.tif,-0.08294427394866943,0,-0.12584373354911804,0,-0.18684999644756317,0,-0.25091752409935,0,-0.34948834776878357,359,-0.4894181489944458,322,-0.6017175316810608,322,-0.7297210097312927,313,-0.7887318730354309,316,322.0,-0.7296226024627686
001_03,2,001_ST_V19S23_106_3_03.tif,001_MP_F3.vsi - 20x_BF_03.tif,-0.07975000143051147,0,-0.12490740418434143,0,-0.18420031666755676,0,-0.23688900470733643,0,-0.28217771649360657,0,-0.36692652106285095,359,-0.46553748846054077,359,-0.5898392796516418,358,-0.6625874042510986,358,357.0,-0.5865989923477173
001_03,3,001_MP_F3.vsi - 20x_BF_03.tif,001 M+ V6 HES.vsi - 20x_BF_03.tif,-0.06615450978279114,0,-0.11195661127567291,0,-0.1606559008359909,0,-0.19981038570404053,0,-0.23129259049892426,0,-0.2845405638217926,181,-0.37448734045028687,169,-0.52244633436203,160,-0.6044571399688721,161,159.0,-0.5038586854934692
001_03,4,001 M+ V6 HES.vsi - 20x_BF_03.tif,001 M- V7 HES.vsi - 20x_BF_03.tif,-0.08061059564352036,0,-0.12513436377048492,0,-0.18789666891098022,0,-0.25556787848472595,0,-0.377432644367218,269,-0.48888853192329407,25,-0.5993531942367554,25,-0.7166910171508789,26,-0.7908949851989746,25,25.0,-0.6948189735412598
001_03,5,001 M- V7 HES.vsi - 20x_BF_03.tif,001  MM V8.vsi - 20x_BF_03.tif,-0.08473075926303864,0,-0.1314285546541214,0,-0.18625544011592865,0,-0.23206667602062225,0,-0.3187773525714874,0,-0.42701005935668945,260,-0.5386285185813904,260,-0.6735088229179382,259,-0.735905110836029,259,259.0,-0.6574389934539795
001_03,6,001  MM V8.vsi - 20x_BF_03.tif,001_LPS_F9_094012_202205.vsi - 40x_BF_03.tif,-0.08954836428165436,0,-0.14450012147426605,0,-0.20304851233959198,0,-0.24688620865345,0,-0.29112398624420166,0,-0.3501567244529724,80,-0.4234912395477295,81,-0.5493351817131042,79,-0.6129547357559204,80,79.0,-0.5182411670684814
001_03,7,001_LPS_F9_094012_202205.vsi - 40x_BF_03.tif,001_LTA_F10_095324_202205.vsi - 40x_BF_03.tif,-0.09969635307788849,0,-0.16166497766971588,0,-0.24238865077495575,0,-0.31949514150619507,0,-0.3926439583301544,0,-0.45282861590385437,1,-0.5276084542274475,1,-0.604335606098175,1,-0.68525230884552,1,1.0,-0.6041884422302246
001_03,8,001_LTA_F10_095324_202205.vsi - 40x_BF_03.tif,001 HE R11_3.vsi - 20x_03.tif,-0.07655148208141327,0,-0.11947053670883179,0,-0.17514261603355408,270,-0.23555108904838562,270,-0.3512110412120819,274,-0.4435211420059204,276,-0.5552250742912292,276,-0.6516147255897522,274,-0.7293810248374939,275,277.0,-0.6431077718734741
001_03,9,001 HE R11_3.vsi - 20x_03.tif,001 HE R21_3.vsi - 20x_03.tif,-0.08644512295722961,0,-0.12820324301719666,0,-0.17767369747161865,0,-0.23555679619312286,270,-0.34201472997665405,1,-0.4568120241165161,11,-0.5607593059539795,13,-0.7088972330093384,2,-0.7639375329017639,227,226.0,-0.6959031820297241
